AutoLeadID,leadcreationmonth,leadcreationday,actionableminute,attemptedcontactminute,adjustedattemptedcontactminute,actualcontactminute,firstappointmentday,firstappointmentconfirmationday,appointments,leadage,hasSalesRepEmail,hasSalesRepCall,hasCustomerReplyEmail,hasAutoResponderEmail,firstsalesrepemailday,firstsalesrepcallday,visits,firstvisitday,lastvisitday,pricechanges,firstpricechangeday,lastpricechangeday,Sold
172080783,1,19,424,1,-423,317295,0,644,0,644,1,1,0,1,1,529,0,644,644,0,0,612,Active
172081393,1,19,429,927250,926821,927250,0,644,0,644,0,0,0,0,927250,927250,0,644,644,0,0,0,Active
172084715,1,19,210,16,-194,279,0,0,2,7,1,1,0,1,16,279,1,0,0,0,0,385,Sold
172086277,1,19,214,272,58,10667,0,644,0,3,1,1,0,1,272,10666,0,644,644,0,0,8,Sold
172087314,1,19,130,73,-57,589095,0,644,0,3,1,1,1,1,73,10411,1,3,3,0,0,409,Sold
172087828,1,19,108,129,21,694,4,4,2,7,1,1,0,1,129,230,1,4,4,0,0,372,Sold
172087949,1,19,73,2,-71,926924,0,644,0,644,1,1,0,1,2,161,0,644,644,0,0,614,Active
172089777,1,19,15,34,19,17582,0,644,0,644,1,1,1,1,34,17388,0,644,644,0,0,382,Active
172090853,1,19,31,58,27,2363,2,2,1,3,1,1,1,0,58,10240,0,644,644,0,0,7,Sold
172091732,1,19,0,26,26,110037,0,644,0,77,1,0,0,1,26,926818,1,77,77,0,0,60,Sold
172095272,1,19,0,24,24,926781,0,644,0,644,1,1,1,1,24,37,0,644,644,0,0,639,Active
172095897,1,19,0,926775,926775,926775,0,644,0,644,0,0,0,0,926775,926775,0,644,644,0,0,0,Active
172096264,1,19,0,9,9,552,0,644,0,644,1,1,0,0,30177,9,0,644,644,0,0,554,Active
172097628,1,19,0,9,9,926758,0,644,0,644,1,1,0,1,11,9,0,644,644,0,0,638,Active
172097802,1,19,115,116,1,22024,0,644,0,20,1,1,1,1,116,32004,1,21,21,0,0,46,Sold
172097857,1,19,0,34,34,36,-725,644,2,0,1,1,0,1,34,35,1,0,0,0,0,0,Sold
172098567,1,19,0,1,1,1,0,644,0,644,1,1,0,0,120,1,0,644,644,0,0,400,Active
172099661,1,19,0,4,4,9795,17,644,1,17,1,1,1,1,4535,4,1,17,17,0,0,564,Sold
172101718,1,19,0,16,16,382,0,644,1,4,1,1,1,1,16,3016,2,0,3,0,0,12,Sold
172102130,1,19,79,178650,178571,514733,0,644,0,644,1,0,1,0,178658,926720,1,124,124,0,4,358,Active
172105259,1,19,0,96,96,897084,0,644,0,644,1,0,1,1,96,926696,0,644,644,0,0,623,Active
172106513,1,19,0,35,35,44,8,644,1,122,1,1,0,1,35,43,1,122,122,0,0,587,Sold
172107465,1,19,0,1,1,5738,4,4,1,5,1,1,0,1,1,76,2,4,5,0,0,221,Sold
172107655,1,19,0,926679,926679,926679,0,644,0,644,0,0,0,0,926679,926679,0,644,644,0,0,0,Active
172109306,1,19,0,8,8,3507,0,644,0,4,1,0,1,1,8,926667,0,644,644,0,0,552,Sold
172109469,1,19,0,1,1,0,0,0,1,0,0,1,0,1,926666,1,1,0,0,0,0,5,Sold
172109579,1,19,0,5,5,6,-1616,0,3,2,1,1,0,1,2922,5,1,2,2,0,0,461,Sold
172112505,1,19,0,-1,-1,0,0,644,2,24,0,1,0,0,926647,64,9,0,25,0,0,418,Sold
172116265,1,19,0,149,149,53463,0,644,0,3,1,1,1,1,181,149,1,4,4,0,0,37,Sold
172117448,1,19,0,7,7,926614,33,33,1,38,1,1,0,1,7,9,2,33,37,0,0,34,Sold
172118247,1,19,0,9,9,98550,0,644,1,69,1,1,1,1,9,11,1,69,69,0,0,88,Sold
172118792,1,19,0,150,150,11549,5,5,1,5,1,1,0,1,150,152,1,5,5,0,0,370,Sold
172119014,1,19,0,9,9,926604,0,644,0,644,1,1,0,1,348,9,0,644,644,0,0,556,Active
172119335,1,19,0,5,5,0,1,2,2,2,0,1,0,1,926601,5,1,2,2,0,0,2,Sold
172121628,1,19,0,926586,926586,926586,0,644,0,644,0,0,0,0,926586,926586,0,644,644,0,0,0,Active
172121829,1,19,0,24,24,1428,0,644,0,644,1,1,0,0,42,24,0,644,644,0,0,563,Active
172123029,1,19,0,1,1,30513,0,644,0,644,1,1,1,0,4,1,0,644,644,0,0,620,Active
172123081,1,19,0,10,10,11,0,644,0,644,1,1,0,0,49,10,0,644,644,0,0,632,Active
172124989,1,19,0,19,19,1247,0,644,1,59,1,1,1,1,450,19,2,0,59,0,0,74,Sold
172125139,1,19,0,926560,926560,926560,0,644,0,644,0,0,0,0,926560,926560,0,644,644,0,0,0,Active
172125423,1,19,0,56,56,4601,4,644,1,4,1,1,0,1,62,56,1,4,4,0,0,408,Sold
172125994,1,19,0,0,0,0,-485,644,1,0,0,0,0,1,926554,926554,1,0,0,0,0,0,Sold
172127207,1,19,0,3,3,24275,2,644,2,17,1,1,1,1,4,3,1,17,17,0,0,82,Sold
172129704,1,19,0,399,399,14782,12,644,1,9,1,1,1,1,5989,399,0,644,644,0,0,43,Sold
172129876,1,19,0,1,1,0,0,644,0,644,1,1,0,0,16040,1,0,644,644,0,0,598,Active
172131563,1,19,0,926510,926510,926510,0,644,0,644,0,0,0,0,926510,926510,0,644,644,0,0,0,Active
172132390,1,19,0,41,41,60580,0,644,0,11,1,1,1,1,41,1254,1,11,11,0,0,192,Sold
172132508,1,19,0,132,132,3161,1,644,1,3,0,1,0,0,926502,132,0,644,644,0,0,21,Sold
172132990,1,19,0,4,4,0,2,2,3,3,1,1,0,0,4,2897,1,2,2,0,0,46,Sold
172133780,1,19,0,98,98,406186,0,644,0,644,1,1,1,0,200,98,0,644,644,0,0,282,Active
172134304,1,19,0,926488,926488,0,-4,644,3,-3,0,0,0,1,926488,926488,0,644,644,0,0,2,Sold
172134922,1,19,0,12,12,31850,11,644,1,12,1,1,1,1,290,12,2,5,11,0,0,559,Sold
172135995,1,19,0,926474,926474,926474,0,644,0,644,0,0,0,0,926474,926474,0,644,644,0,0,0,Active
172138739,1,19,0,2,2,2,0,644,0,644,1,1,0,1,2,2,0,644,644,0,0,563,Active
172139185,1,19,0,74,74,926448,0,644,0,2,1,0,0,1,74,926448,2,1,2,0,0,6,Sold
172139242,1,19,0,6,6,926448,0,644,0,644,1,1,0,1,7,6,0,644,644,0,0,563,Active
172140797,1,19,0,0,0,6,0,644,0,0,1,1,0,1,0,5,0,644,644,0,0,548,Sold
172140809,1,19,0,28,28,65746,38,644,2,42,1,1,1,1,73157,28,2,38,42,0,0,456,Sold
172141584,1,19,0,3,3,23031,0,644,0,644,1,1,1,1,19,3,0,644,644,0,0,630,Active
172141885,1,19,0,0,0,0,2,1,1,2,0,1,0,0,926427,1078,2,0,2,0,1,61,Sold
172142363,1,19,0,9,9,535588,73,74,3,644,1,1,1,1,12,9,1,75,75,0,0,560,Active
172142498,1,19,0,5,5,123,53,644,1,53,1,1,0,1,5,122,1,53,53,0,0,511,Sold
172143385,1,19,0,9,9,926414,0,644,0,644,1,1,0,1,9,90429,0,644,644,0,0,428,Active
172143664,1,19,0,0,0,0,0,644,0,6,1,1,0,1,19776,5414,2,0,6,0,1,555,Sold
172144386,1,19,0,12,12,14,0,644,1,0,1,1,0,1,12,14,0,644,644,0,0,548,Sold
172144968,1,19,0,4,4,565702,5,5,2,57,1,1,1,1,4,1179,2,5,56,0,0,607,Sold
172147127,1,19,0,137,137,4501,41,644,1,4,1,1,1,1,139,137,1,4,4,0,0,42,Sold
172148058,1,19,0,109,109,10161,-476,644,3,6,1,1,1,1,111,109,2,6,6,0,0,375,Sold
172149286,1,19,0,9,9,19,2,2,1,4,1,1,0,1,9,10,2,2,3,0,0,400,Sold
172149493,1,19,0,54,54,156791,4,644,2,5,1,1,1,1,54,60,1,4,4,1,0,109,Sold
172150952,1,19,0,18,18,17,0,644,0,0,0,1,0,0,926369,6821,1,0,0,0,5,369,Sold
172151532,1,19,0,33,33,32,0,644,0,2,1,1,0,0,35965,35601,2,0,2,0,25,67,Sold
172154610,1,19,0,2,2,0,180,644,1,644,1,1,0,0,1018,2,0,644,644,0,0,413,Active
172154725,1,19,0,191,191,41866,0,644,0,644,1,1,1,1,205,191,0,644,644,0,0,411,Active
172156832,1,19,0,82,82,7511,0,644,0,0,1,1,1,1,9694,4266,1,1,1,0,3,548,Sold
172157010,1,19,0,-1,-1,0,0,644,0,1,0,0,0,0,926299,926299,1,0,0,0,0,0,Sold
172158292,1,19,0,1,1,0,0,644,0,644,1,1,0,1,959,1,0,644,644,0,0,354,Active
172160128,1,19,0,926271,926271,0,-11,-11,2,0,0,0,0,1,926271,926271,0,644,644,0,1,2,Sold
172161153,1,19,851,15,-836,926262,0,644,0,644,1,1,0,1,15,287583,0,644,644,0,0,592,Active
172161814,1,19,0,39,39,54635,5,644,1,5,1,1,1,1,39,60,1,5,5,0,1,63,Sold
172162095,1,19,0,1006,1006,227454,0,644,0,4,1,1,1,1,1006,12528,0,644,644,0,1,341,Sold
172162342,1,19,0,7,7,218393,-954,116,3,138,1,1,1,1,65943,7,0,644,644,0,0,169,Sold
172162756,1,19,0,4,4,42645,-614,644,4,135,1,1,0,1,182518,4,1,135,135,0,0,169,Sold
172163568,1,19,0,3,3,2652,0,644,0,5,1,1,1,1,3,5340,2,1,5,0,0,552,Sold
172164737,1,19,0,1,1,6704,0,644,0,54,1,1,0,1,885,1,1,54,54,0,0,144,Sold
172165197,1,20,0,775,775,826,3,643,1,643,1,1,0,1,830,775,0,643,643,0,0,637,Active
172166303,1,20,829,926210,925381,926210,0,643,0,643,0,0,0,0,926210,926210,0,643,643,0,0,0,Active
172166766,1,20,0,45,45,112140,1,643,2,3,1,1,1,1,45,2655,0,643,643,0,0,484,Sold
172171451,1,20,0,926148,926148,4247,0,643,0,0,0,0,0,1,926148,926148,0,643,643,0,184,184,Sold
172171863,1,20,821,965,144,2579,0,643,0,2,1,1,1,1,965,973,1,1,1,0,0,80,Sold
172172298,1,20,725,13,-712,20075,0,643,0,11,1,1,0,1,14,13,1,11,11,0,0,387,Sold
172172980,1,20,0,31,31,24426,0,643,0,643,1,1,0,0,52,31,0,643,643,0,0,559,Active
172173641,1,20,0,4,4,211588,1,0,3,2,1,1,1,1,8,4,2,0,4,0,0,147,Sold
172174020,1,20,0,25,25,65118,11,643,1,11,1,1,1,1,25,9864,1,11,11,0,0,45,Sold
172176002,1,20,700,726,26,1095,1,1,1,8,1,1,1,1,726,795,1,1,1,0,0,373,Sold
172180742,1,20,731,968,237,17071,17,643,1,17,1,1,1,1,968,968,2,11,17,0,0,76,Sold
172181211,1,20,0,19,19,5301,3,643,1,3,1,0,1,1,19,926044,0,643,643,0,0,550,Sold
172182219,1,20,645,635,-10,74704,0,643,0,643,1,1,1,1,635,897,0,643,643,0,0,532,Active
172187137,1,20,697,683,-14,2163,0,643,0,643,1,1,0,1,683,2163,0,643,643,0,0,587,Active
172187687,1,20,534,530,-4,925975,0,643,0,643,1,1,0,1,562,530,0,643,643,0,0,629,Active
172187856,1,20,0,14224,14224,0,0,643,0,643,1,1,0,0,14229,14224,0,643,643,0,10,422,Active
172188193,1,20,642,3,-639,44233,0,643,0,92,1,1,1,1,3,2312,1,93,93,0,0,642,Sold
172188295,1,20,609,605,-4,606,98,643,1,643,1,1,0,0,268817,605,1,99,99,0,0,393,Active
172188297,1,20,579,3,-576,-261,0,643,0,0,1,1,0,1,3,9509,1,0,0,0,0,6,Sold
172188348,1,20,578,603,25,2227,-564,-564,2,1,1,1,1,1,1252,603,2,0,1,0,0,545,Sold
172188561,1,20,633,925954,925321,925954,0,643,0,643,0,0,0,0,925954,925954,0,643,643,0,0,0,Active
172188572,1,20,722,727,5,44111,0,643,0,13,1,1,1,1,729,727,0,643,643,0,0,30,Sold
172189614,1,20,547,586,39,3520,0,643,0,2,1,1,0,1,586,3520,1,0,0,0,0,367,Sold
172190518,1,20,521,517,-4,925902,0,643,0,643,1,0,0,1,517,925902,0,643,643,0,0,639,Active
172191044,1,20,473,475,2,1103,1,643,1,0,1,1,0,1,475,13833,1,0,0,0,0,46,Sold
172192380,1,20,539,747,208,747,3,643,1,3,1,1,0,1,748,747,0,643,643,0,0,551,Sold
172196449,1,20,297,324,27,161985,0,643,0,77,1,1,1,0,91393,324,1,77,77,0,0,112,Sold
172197179,1,20,412,423,11,3951,0,643,0,643,1,1,1,1,424,423,0,643,643,0,0,559,Active
172197186,1,20,262,289,27,909,1,1,1,0,1,1,0,1,289,909,0,643,643,0,0,366,Sold
172199578,1,20,108,94,-14,265,0,643,1,0,1,1,1,1,94,5921,1,0,0,0,0,48,Sold
172200452,1,20,99,52454,52355,45339,-4,643,2,36,0,1,0,1,925480,53932,1,36,36,0,37,126,Sold
172203157,1,20,75,161631,161556,0,0,643,0,112,0,0,0,0,925396,925396,3,112,112,0,0,0,Sold
172204751,1,20,0,1,1,6,0,643,0,643,1,1,1,1,43,1,0,643,643,0,0,636,Active
172209334,1,20,0,14,14,38821,3,643,2,27,1,1,1,0,24676,14,2,3,27,0,0,45,Sold
172211631,1,20,0,54,54,2920,2,643,1,1,1,1,1,1,76,54,0,643,643,0,0,367,Sold
172211637,1,20,0,86,86,87,1,643,1,2,1,1,0,1,86,87,1,1,1,0,0,0,Sold
172212192,1,20,0,8,8,925316,0,643,0,643,1,1,0,1,14,8,0,643,643,0,0,603,Active
172212528,1,20,0,925312,925312,925312,0,643,0,643,0,0,0,0,925312,925312,0,643,643,0,0,0,Active
172212702,1,20,0,925310,925310,925310,0,643,0,643,0,0,0,0,925310,925310,0,643,643,0,0,0,Active
172213265,1,20,14,21,7,-916,0,643,0,0,1,1,0,1,21,20250,0,643,643,0,0,547,Sold
172214804,1,20,0,144,144,144,0,0,1,0,0,1,0,1,925290,144,1,0,0,0,0,69,Sold
172218243,1,20,0,88,88,427579,9,643,1,9,1,1,1,1,10067,88,1,9,9,0,0,297,Sold
172219794,1,20,0,141,141,925272,0,643,0,0,0,0,0,0,925272,925272,1,0,0,0,0,0,Sold
172221416,1,20,0,8,8,31,-607,643,1,0,1,1,0,0,10,8,2,0,0,0,0,2,Sold
172222131,1,20,0,925253,925253,0,0,643,0,0,0,0,0,1,925253,925253,0,643,643,0,0,547,Sold
172223537,1,20,0,5,5,455,0,643,0,643,1,1,0,1,6,5,0,643,643,0,0,623,Active
172224984,1,20,0,42,42,64778,3,643,2,27,1,1,1,1,41621,42,1,27,27,0,0,458,Sold
172227988,1,20,0,925200,925200,925200,0,643,0,0,0,0,0,0,925200,925200,0,643,643,0,0,0,Sold
172230061,1,20,0,10,10,11,303,643,1,0,1,1,0,0,12,10,1,0,0,0,0,108,Sold
172231822,1,20,0,21,21,22,6,643,1,643,1,1,0,1,37,21,0,643,643,0,0,560,Active
172236422,1,20,0,58,58,925161,-237,643,1,9,0,1,0,1,925161,58,2,8,9,0,0,14,Sold
172237535,1,20,0,4537,4537,0,0,643,0,4,0,1,0,0,925150,9058,1,3,3,0,7,63,Sold
172240895,1,20,0,49,49,1241,1,1,1,1,0,1,1,1,925125,49,1,1,1,1,0,6,Sold
172242245,1,20,0,51,51,925113,0,643,0,643,1,1,1,1,51,1287,0,643,643,0,0,639,Active
172243109,1,20,0,17,17,925105,0,643,0,643,1,1,0,1,17,18,0,643,643,2,0,581,Active
172243217,1,20,0,3,3,2734,2,2,1,3,1,1,0,1,3,279,1,3,3,0,0,620,Sold
172243639,1,20,0,9,9,925099,0,643,0,643,1,1,0,1,11,9,0,643,643,0,0,639,Active
172252929,1,20,0,5,5,925067,0,643,0,643,1,1,0,1,5,5,0,643,643,0,0,562,Active
172263820,1,20,0,29,29,29,0,643,0,0,0,1,0,1,925027,29,0,643,643,0,0,185,Sold
172265103,1,20,0,7,7,1285,0,643,0,643,1,1,0,0,40,7,0,643,643,0,0,641,Active
172265417,1,20,0,35,35,14168,10,10,2,13,1,1,1,1,38,35,1,10,10,0,0,382,Sold
172267182,1,20,0,3,3,397369,0,643,0,643,1,1,0,0,13,3,0,643,643,0,0,601,Active
172268470,1,20,0,9,9,925001,0,643,0,643,1,1,1,1,9,34379,0,643,643,0,0,639,Active
172268990,1,20,0,3,3,1502,2,643,1,2,1,1,0,1,3,456,0,643,643,0,0,13,Sold
172269590,1,20,0,16,16,17,10,643,5,116,1,1,0,1,149296,16,1,116,116,0,0,339,Sold
172271280,1,20,0,8,8,1613,0,643,0,39,1,1,0,1,9,8,0,643,643,0,0,99,Sold
172271789,1,20,0,1,1,11513,2,2,2,6,1,1,1,1,10,1,2,2,6,0,0,371,Sold
172273724,1,20,0,32,32,1386,0,643,0,5,1,1,0,1,41777,32,1,1,1,0,0,36,Sold
172274358,1,20,0,1338,1338,0,0,643,0,1,0,1,0,1,924943,7012,1,1,1,0,5,549,Sold
172275181,1,20,0,26,26,885433,0,643,0,1,1,1,1,1,885439,26,1,1,1,0,0,615,Sold
172277136,1,20,0,25,25,74,0,643,0,1,0,1,0,0,924918,25,2,0,1,0,0,20,Sold
172278372,1,20,0,9,9,11,0,643,0,643,0,1,0,0,924907,9,0,643,643,0,0,324,Active
172279627,1,20,0,1,1,2,1,0,1,2,0,1,0,1,924896,1,2,1,2,0,0,101,Sold
172280811,1,20,0,924884,924884,924884,0,643,0,643,0,0,0,0,924884,924884,0,643,643,0,0,0,Active
172284142,1,20,0,0,0,0,0,643,0,3,1,1,0,1,0,5297,1,2,2,0,0,276,Sold
172287311,1,20,0,1,1,5,0,643,0,643,1,1,0,1,850,1,0,643,643,0,0,636,Active
172287823,1,20,0,3,3,1392,7,643,2,7,1,1,1,1,119,3,1,7,7,0,0,489,Sold
172288564,1,20,833,1,-832,947,0,643,0,643,1,1,1,0,1,854,0,643,643,0,0,597,Active
172290689,1,21,0,5,5,29,0,0,3,58,1,1,0,1,5,11,2,0,58,0,0,521,Sold
172290988,1,21,804,2,-802,924775,0,642,0,642,1,1,0,1,2,829,1,84,84,0,0,462,Active
172291843,1,21,0,8,8,924765,0,642,0,1,1,1,0,0,14,8,0,642,642,0,0,34,Sold
172291895,1,21,0,9,9,54236,0,642,0,5,1,1,1,0,3875,9,0,642,642,0,0,37,Sold
172294387,1,21,0,924733,924733,924733,0,642,0,642,0,0,0,0,924733,924733,0,642,642,0,0,0,Active
172294755,1,21,0,118,118,3020,6,642,1,642,1,1,1,1,118,797,1,6,6,1,0,628,Active
172295089,1,21,0,63,63,2862,0,642,0,7,1,1,0,1,63,962,0,642,642,0,0,372,Sold
172295537,1,21,746,1,-745,924717,0,642,0,642,1,1,0,1,1,768,0,642,642,0,0,624,Active
172295709,1,21,0,924714,924714,924714,0,642,0,642,0,0,0,0,924714,924714,0,642,642,0,0,0,Active
172295828,1,21,832,857,25,1190,0,642,0,1,1,1,1,1,857,858,1,1,1,0,0,366,Sold
172296461,1,21,0,943,943,12360,0,642,2,1,1,1,1,1,952,943,2,0,0,0,0,397,Sold
172297014,1,21,0,72,72,2618,3,642,1,3,1,1,1,1,72,1023,1,3,3,0,0,4,Sold
172297039,1,21,725,924696,923971,924696,0,642,0,642,0,0,0,0,924696,924696,0,642,642,0,0,0,Active
172297535,1,21,747,78,-669,924688,0,642,0,642,1,1,0,1,78,757,0,642,642,0,0,580,Active
172298381,1,21,0,7,7,8,0,642,2,0,0,1,0,1,924675,7,2,0,0,0,0,0,Sold
172298643,1,21,0,2,2,829,0,642,0,3,1,1,1,1,2,804,1,3,3,0,0,3,Sold
172301600,1,21,681,14,-667,7190,25,642,2,86,1,1,1,1,14,728,1,25,25,0,0,239,Sold
172302192,1,21,0,948,948,948,0,642,0,38,0,1,0,1,924610,948,0,642,642,0,0,626,Sold
172302767,1,21,0,25358,25358,29795,0,642,0,19,0,1,0,1,924599,29795,1,17,17,0,20,461,Sold
172303217,1,21,651,687,36,574164,2,642,1,10,1,1,1,1,687,689,2,2,10,0,0,409,Sold
172303739,1,21,0,37,37,42644,0,642,1,0,1,1,1,1,5076,37,0,642,642,0,0,532,Sold
172304132,1,21,0,28,28,35937,464,642,3,464,1,1,0,1,32,28,1,445,445,0,0,176,Sold
172304196,1,21,660,692,32,8684,0,642,0,2,1,0,1,1,692,924571,1,2,2,0,0,190,Sold
172304515,1,21,804,3750,2946,924565,0,642,0,642,1,0,0,1,3750,924565,0,642,642,0,0,241,Active
172304857,1,21,709,634,-75,924560,0,642,0,642,1,1,0,1,634,997,0,642,642,0,0,586,Active
172304908,1,21,588,11,-577,924559,0,642,0,642,1,1,0,1,11,632,0,642,642,0,0,628,Active
172305160,1,21,643,671,28,856,0,642,0,5,1,1,0,1,671,856,1,5,5,0,0,194,Sold
172305185,1,21,613,620,7,10310,3,3,1,3,1,1,1,1,9657,620,1,3,3,0,0,371,Sold
172305680,1,21,633,638,5,22,1,642,1,1,1,1,1,1,638,852,1,1,1,0,0,15,Sold
172306038,1,21,565,513,-52,16541,3,642,1,3,1,1,1,1,513,617,2,3,4,0,0,557,Sold
172306459,1,21,586,924527,923941,924527,0,642,0,642,0,0,0,0,924527,924527,0,642,642,0,0,0,Active
172307700,1,21,525,488,-37,924496,0,642,0,642,1,1,0,1,488,578,0,642,642,0,0,379,Active
172307885,1,21,610,0,-610,3827,2,2,2,3,1,1,1,1,0,737,2,2,3,0,0,6,Sold
172308559,1,21,684,706,22,173130,0,642,0,52,1,1,1,1,706,58500,0,642,642,0,0,120,Sold
172309459,1,21,507,924448,923941,924448,0,642,0,642,0,0,0,0,924448,924448,0,642,642,0,0,0,Active
172309676,1,21,560,924441,923881,924441,0,642,0,642,0,0,0,0,924441,924441,0,642,642,0,0,0,Active
172310563,1,21,468,184,-284,577019,101,642,2,642,1,1,0,1,184,3440,0,642,642,1,0,537,Active
172313523,1,21,405,2,-403,14135,5,642,2,10,1,1,1,1,2,444,1,10,10,0,0,593,Sold
172316158,1,21,280,278,-2,6208,3,3,1,3,1,1,1,1,282,278,1,3,3,0,0,368,Sold
172316745,1,21,219,271,52,123189,0,642,0,86,1,1,0,1,403,271,1,86,86,0,0,543,Sold
172318718,1,21,246,207,-39,3576,0,642,0,4,0,1,0,1,924037,207,1,3,3,0,0,173,Sold
172319129,1,21,21,17,-4,924022,0,642,0,642,1,1,0,1,40,17,0,642,642,0,0,628,Active
172319338,1,21,43,4,-39,555977,0,642,0,642,1,1,0,1,4,54,0,642,642,0,0,628,Active
172319441,1,21,128,273,145,924009,0,642,0,7,1,1,0,1,273,273,1,6,6,0,0,372,Sold
172319760,1,21,27,40,13,10737,0,642,0,1,1,1,0,1,42,40,1,1,1,0,0,381,Sold
172319976,1,21,51,52,1,923992,0,642,0,642,1,1,0,1,52,170,0,642,642,0,0,639,Active
172320698,1,21,35,171,136,36635,0,642,0,22,1,1,0,1,3025,171,1,17,17,0,0,57,Sold
172321099,1,21,84,923965,923881,923965,0,642,0,642,0,0,0,0,923965,923965,0,642,642,0,0,0,Active
172321446,1,21,0,1,1,923956,0,642,0,642,1,1,0,1,19,1,0,642,642,0,0,628,Active
172321899,1,21,0,22,22,74254,49,49,1,52,1,1,1,1,30,22,2,49,52,0,0,68,Sold
172325735,1,21,0,1,1,1,0,642,0,642,1,1,0,1,219,1,1,17,17,0,0,622,Active
172326113,1,21,0,1,1,0,1,642,1,44,0,1,0,1,923892,109,3,0,44,0,0,197,Sold
172326690,1,21,0,15,15,49,0,642,0,2,1,1,0,0,15,49,1,2,2,0,0,2,Sold
172326844,1,21,0,150,150,164,0,642,0,2,1,1,0,0,153,150,0,642,642,0,0,39,Sold
172328432,1,21,0,73,73,1905,0,642,0,0,1,1,1,0,76,73,0,642,642,0,0,2,Sold
172328778,1,21,0,8,8,1768,1,642,2,2,1,1,0,1,8,23,1,1,1,0,0,1,Sold
172329189,1,21,0,10,10,10,1,642,2,1,1,1,0,1,11,10,0,642,642,0,0,1,Sold
172329616,1,21,0,109,109,133,183,642,1,0,1,1,1,0,109,274,1,0,0,0,0,484,Sold
172330015,1,21,0,35,35,13062,6,642,1,10,1,1,1,1,36,35,2,6,9,0,0,54,Sold
172330081,1,21,0,923851,923851,923851,0,642,0,642,0,0,0,0,923851,923851,0,642,642,0,0,0,Active
172331370,1,21,0,923840,923840,923840,0,642,0,642,0,0,0,0,923840,923840,0,642,642,0,0,0,Active
172334258,1,21,0,4,4,133088,0,642,0,2,1,1,1,1,4,82161,0,642,642,0,0,550,Sold
172336615,1,21,0,18,18,3230,2,2,1,2,1,1,1,1,20,18,1,2,2,0,0,65,Sold
172338127,1,21,0,5,5,1319,1,642,1,1,1,1,1,1,14,5,1,1,1,0,0,366,Sold
172338194,1,21,18,22,4,11533,10,642,1,642,1,1,1,1,26,22,0,642,642,0,0,421,Active
172339433,1,21,0,305,305,305,0,642,0,13,1,1,0,0,430,305,0,642,642,0,0,12,Sold
172339450,1,21,0,923769,923769,923769,0,642,0,642,0,0,0,0,923769,923769,0,642,642,0,0,0,Active
172339566,1,21,0,2,2,370224,640,642,1,642,1,1,0,1,5,2,0,642,642,0,0,640,Active
172339591,1,21,0,3,3,0,0,642,0,0,0,0,0,1,923768,923768,1,0,0,0,13,378,Sold
172340626,1,21,0,2703,2703,0,1,642,2,642,0,1,0,0,923759,2703,1,16,16,0,2,457,Active
172346945,1,21,0,3,3,923709,0,642,0,642,1,1,0,1,8,3,0,642,642,0,0,610,Active
172347074,1,21,0,164,164,1585,0,642,0,1,1,0,1,0,164,923708,1,1,1,0,0,1,Sold
172347270,1,21,0,1,1,298,0,642,0,642,1,1,0,0,4,1,0,642,642,0,0,583,Active
172348402,1,21,0,13,13,13100,0,642,0,642,1,1,1,1,8593,13,0,642,642,0,0,625,Active
172348664,1,21,0,12,12,1491,3,3,1,3,1,1,1,1,22,12,0,642,642,0,0,368,Sold
172351727,1,21,0,0,0,0,0,642,0,10,1,1,0,0,2,0,1,10,10,0,0,17,Sold
172351831,1,21,0,8,8,1640,0,642,0,3,1,1,1,1,8,61,2,2,3,0,0,3,Sold
172353457,1,21,0,923649,923649,0,0,642,0,39,0,0,0,1,923649,923649,0,642,642,0,131,589,Sold
172354368,1,20,0,2576,2576,2575,4,643,1,9,1,1,0,1,2583,2576,3,4,9,0,1,9,Sold
172355607,1,21,0,24,24,0,6,642,1,642,1,1,0,0,10355,24,1,0,0,0,0,559,Active
172357411,1,21,0,11,11,11728,2,642,1,5,1,1,1,1,21,11,1,2,2,0,0,383,Sold
172358483,1,21,0,3,3,0,5,5,1,5,1,1,0,1,8,3,1,5,5,0,0,278,Sold
172359739,1,21,0,10,10,155253,0,642,0,642,1,1,0,1,14,10,0,642,642,0,0,604,Active
172360338,1,21,0,-1,-1,0,120,128,2,128,0,1,0,1,923584,11,4,0,129,0,0,611,Sold
172364096,1,21,0,63,63,923558,0,642,0,642,1,1,1,1,63,1610,0,642,642,0,0,639,Active
172365433,1,21,0,1,1,83,0,642,0,642,1,1,1,0,27,1,0,642,642,0,0,631,Active
172366148,1,21,0,923539,923539,0,0,642,0,-1,0,0,0,0,923539,923539,0,642,642,0,0,0,Sold
172367284,1,21,0,4,4,1442,2,642,1,2,1,1,1,1,4,7,1,2,2,0,0,400,Sold
172367845,1,21,0,5,5,14185,2,2,4,10,1,1,1,1,7,5,2,2,10,0,0,15,Sold
172367848,1,21,0,2,2,923523,0,642,0,642,1,1,0,1,4,2,0,642,642,0,0,561,Active
172368314,1,21,0,3,3,8818,0,642,0,7,1,0,0,1,3,923519,0,642,642,0,0,553,Sold
172369270,1,21,0,4,4,1178,2,642,1,642,1,1,0,1,4,1178,1,50,50,1,0,490,Active
172369543,1,21,0,1,1,1393,0,642,0,642,1,1,0,0,4,1,0,642,642,0,0,545,Active
172369769,1,21,0,923505,923505,0,0,642,0,0,0,0,0,0,923505,923505,0,642,642,0,0,0,Sold
